matrix 0
sequential:               0.000998974 s
parallel with 2 threads:  0.00124311 s
parallel with 4 threads:  0 s
parallel with 8 threads:  0.000974894 s
parallel with 16 threads: 0 s
parallel with 32 threads: 0.015624 s
parallel with 64 threads: 0.0156209 s
matrix 1
sequential:               
